name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2024-01-14,8.2,4.3,6.2,0,0,1.6,2.7,78.7,1.4,0,0,,,4.6,57.2,21.6,218.5,1015.4,23.5,15.3,,,,,2024-01-14T08:00:47,2024-01-14T16:18:28,0.11,Partially cloudy,,partly-cloudy-day,
London,2024-01-15,9.1,4.8,7.1,0,0,1.5,3.8,79.9,1.9,0,0,,,,59,23,204.5,1013.2,23.8,14.5,,,,,2024-01-15T07:59:59,2024-01-15T16:20:00,0.14,Partially cloudy,,partly-cloudy-day,
London,2024-01-16,8.6,4.6,6.6,0,0,0.7,3.1,78.9,1.6,4.8,2,,,,45.4,23.4,205.9,1012.4,23.1,15.6,,,,,2024-01-16T07:59:09,2024-01-16T16:21:34,0.18,Partially cloudy,,partly-cloudy-day,
London,2024-01-17,8.1,3.7,6,0,0,1.1,2.7,79.9,2.9,4.8,2,,,1,54.7,21.2,207.6,1013.6,21.1,15.6,,,,,2024-01-17T07:58:15,2024-01-17T16:23:09,0.21,Partially cloudy,,partly-cloudy-day,
London,2024-01-18,8.5,3.6,6.2,0,0,0.4,2.6,78.7,2.2,4.8,2,,,6.2,57.6,24.8,209.2,1013.7,21.7,15.8,,,,,2024-01-18T07:57:19,2024-01-18T16:24:45,0.25,Partially cloudy,,partly-cloudy-day,
London,2024-01-19,8.7,4.6,6.7,0,0,1.4,3.4,79.5,2,0,0,,,5.1,,21.6,217.3,1013.8,25.9,14.6,,,,,2024-01-19T07:56:20,2024-01-19T16:26:23,0.28,Partially cloudy,,partly-cloudy-day,
London,2024-01-20,8.3,4.4,6.4,0,0,1.2,3.2,80.5,1.1,0,0,,,4.5,57.6,22.3,209.9,1013.7,31.1,13,,,,,2024-01-20T07:55:18,2024-01-20T16:28:02,0.32,Partially cloudy,,partly-cloudy-day,
London,2024-01-21,8.4,3.9,6,0,0,1.2,2.5,79,1.2,0,0,,,5.3,31.7,21.6,218.4,1014.5,26.7,11.7,,,,,2024-01-21T07:54:14,2024-01-21T16:29:42,0.35,Partially cloudy,,partly-cloudy-day,
London,2024-01-22,8.2,3.8,6,0,0,1.2,2.6,79.4,2.5,0,0,,,3.5,,20.5,195.4,1014.1,26.2,12.6,,,,,2024-01-22T07:53:07,2024-01-22T16:31:24,0.39,Partially cloudy,,partly-cloudy-day,
London,2024-01-23,8.1,3.9,6.1,0,0,1.2,2.8,80.4,1.5,0,0,,,2,39.6,20.5,220.2,1016,26.9,14.4,,,,,2024-01-23T07:51:57,2024-01-23T16:33:06,0.42,Partially cloudy,,partly-cloudy-day,
London,2024-01-24,8.5,3.6,6.1,0,0,0.8,2.7,79.3,1.6,0,0,,,,43.6,18.7,217.1,1017.8,23.9,15.1,,,,,2024-01-24T07:50:45,2024-01-24T16:34:50,0.46,Partially cloudy,,partly-cloudy-day,
London,2024-01-25,8.8,3.9,6.4,0,0,1,3,79.8,1.1,0,0,,,,65.9,22.3,193,1018.4,27.2,15.7,,,,,2024-01-25T07:49:30,2024-01-25T16:36:34,0.5,Partially cloudy,,partly-cloudy-day,
London,2024-01-26,8.3,4,6.3,0,0,0.1,2.6,78,1.3,0,0,,,,60.5,21.6,193.8,1016,28,15.5,,,,,2024-01-26T07:48:13,2024-01-26T16:38:19,0.52,Partially cloudy,,partly-cloudy-day,
London,2024-01-27,9,3.9,6.3,0,0,0.6,2.4,77,1.3,0,0,,,,64.4,24.5,217.7,1015.6,23,15.7,,,,,2024-01-27T07:46:54,2024-01-27T16:40:05,0.56,Partially cloudy,,partly-cloudy-day,
London,2024-01-28,8.7,3.9,6.3,0,0,0.2,2.1,75.2,0.5,0,0,,,2,55.8,27.4,221.7,1015.1,22.6,17,,,,,2024-01-28T07:45:32,2024-01-28T16:41:51,0.59,Partially cloudy,,partly-cloudy-day,
London,2024-01-29,8.3,4.2,6.4,0,0,1.1,2.7,78.1,1.6,0,0,,,1.8,56.9,22.3,204,1014.5,25.3,15.9,,,,,2024-01-29T07:44:08,2024-01-29T16:43:39,0.62,Partially cloudy,,partly-cloudy-day,
London,2024-01-30,7.9,4,5.9,0,0,0,2.1,77.2,1.9,0,0,,,6.2,67.7,22.7,211.5,1015,33.1,15.2,,,,,2024-01-30T07:42:42,2024-01-30T16:45:26,0.66,Partially cloudy,,partly-cloudy-day,
London,2024-01-31,8,3.4,5.9,0,0,-0.5,2.3,78.6,1.2,0,0,,,,55.1,26.3,203.7,1013.5,29.2,13.9,,,,,2024-01-31T07:41:14,2024-01-31T16:47:14,0.69,Partially cloudy,,partly-cloudy-day,
London,2024-02-01,8.4,4.2,6.4,0,0,0.1,2.6,77.6,3.2,0,0,,,2.6,60.8,24.1,214.8,1013.7,30.2,13.8,,,,,2024-02-01T07:39:44,2024-02-01T16:49:03,0.72,Partially cloudy,,partly-cloudy-day,
London,2024-02-02,8.2,4.2,6.3,0,0,-0.3,2,74.7,1.7,0,0,,,7,49.3,22.7,228.2,1015.9,31,15.4,,,,,2024-02-02T07:38:11,2024-02-02T16:50:52,0.75,Partially cloudy,,partly-cloudy-day,
London,2024-02-03,8.5,3.5,6.1,0,0,-0.1,2.1,76.3,1.1,0,0,,,5.7,55.1,20.9,212,1016.1,30.9,16,,,,,2024-02-03T07:36:37,2024-02-03T16:52:41,0.79,Partially cloudy,,partly-cloudy-day,
London,2024-02-04,9.4,5.2,7.2,0,0,1.7,3.6,78.4,2.1,0,0,,,3.9,58.3,24.1,203.5,1015,30.4,14.6,,,,,2024-02-04T07:35:01,2024-02-04T16:54:31,0.82,Partially cloudy,,partly-cloudy-day,
London,2024-02-05,8.9,5.4,7.1,0,0,1.6,3.8,79.8,2,0,0,,,9,51.8,22,211.3,1011.7,29.6,13.8,,,,,2024-02-05T07:33:23,2024-02-05T16:56:20,0.85,Partially cloudy,,partly-cloudy-day,
London,2024-02-06,8.6,5,6.9,0,0,2,3,77.2,2,0,0,,,4.1,52.6,23.4,208.2,1012.8,31.5,14.7,,,,,2024-02-06T07:31:43,2024-02-06T16:58:10,0.89,Partially cloudy,,partly-cloudy-day,
London,2024-02-07,9,4.1,6.4,0,0,1.1,1.9,73.8,1.6,4.8,2,,,2,61.2,23,224.8,1013.9,20.5,17.1,,,,,2024-02-07T07:30:01,2024-02-07T17:00:00,0.92,Partially cloudy,,partly-cloudy-day,
London,2024-02-08,8.6,3.9,6.2,0,0,0,1.9,75.2,3.2,4.8,2,,,,71.6,23.4,202.1,1012.5,26.7,15.1,,,,,2024-02-08T07:28:18,2024-02-08T17:01:50,0.95,Partially cloudy,,partly-cloudy-day,
London,2024-02-09,7.9,3.5,5.7,0,0,0,1,73.2,1.6,4.8,2,,,,60.8,20.5,206.8,1014.5,23.3,17.7,,,,,2024-02-09T07:26:33,2024-02-09T17:03:40,0,Partially cloudy,,partly-cloudy-day,
London,2024-02-10,8.1,3.6,5.8,0,0,0.2,1.9,77.3,2.9,4.8,2,,,2.1,49.7,20.9,200.9,1014.6,28.6,16.3,,,,,2024-02-10T07:24:46,2024-02-10T17:05:31,0.02,Partially cloudy,,partly-cloudy-day,
London,2024-02-11,8.6,3.9,6.2,0,0,0.1,2.5,78,2.3,4.8,2,,,1,59.4,18.7,200.7,1017.1,30.5,14.7,,,,,2024-02-11T07:22:58,2024-02-11T17:07:21,0.05,Partially cloudy,,partly-cloudy-day,
London,2024-02-12,8.7,3.9,6.4,0,0,0.7,2.8,78.8,3.6,0,0,,,,61.9,19.1,190.4,1017.9,29.4,13.2,,,,,2024-02-12T07:21:08,2024-02-12T17:09:11,0.09,Partially cloudy,,partly-cloudy-day,
London,2024-02-13,8.3,4.2,6.2,0,0,1,2,75.3,0.9,4.8,2,,,,51.5,20.9,187.7,1017.8,24.7,14.9,,,,,2024-02-13T07:19:17,2024-02-13T17:11:01,0.12,Partially cloudy,,partly-cloudy-day,
London,2024-02-14,9.1,3.5,6.1,0,0,0.5,2,75.7,2.7,4.8,2,,,,71.6,18.7,184.9,1017.7,20.9,15.1,,,,,2024-02-14T07:17:24,2024-02-14T17:12:51,0.16,Partially cloudy,,partly-cloudy-day,
London,2024-02-15,9.2,3.9,6.6,0,0,0.9,2.5,76.3,1,0,0,,,,63,20.9,179.5,1018.8,23.4,15.6,,,,,2024-02-15T07:15:30,2024-02-15T17:14:41,0.19,Partially cloudy,,partly-cloudy-day,
London,2024-02-16,9.1,3.8,6.4,0,0,1.2,1.8,74,1.6,4.8,2,,,,,18.4,187.2,1019.7,23,16,,,,,2024-02-16T07:13:35,2024-02-16T17:16:30,0.25,Partially cloudy,,partly-cloudy-day,
London,2024-02-17,9.7,3.8,6.5,0,0,1.3,2.3,76.1,0.8,0,0,,,,38.9,17.3,182.9,1019.5,25.2,13.1,,,,,2024-02-17T07:11:38,2024-02-17T17:18:20,0.26,Partially cloudy,,partly-cloudy-day,
London,2024-02-18,9.4,4,6.6,0,0,1.6,3,78.7,1.2,0,0,,,,31.7,19.4,177.1,1018.5,25.3,13.1,,,,,2024-02-18T07:09:41,2024-02-18T17:20:09,0.29,Partially cloudy,,partly-cloudy-day,
London,2024-02-19,9,4,6.5,0,0,0.9,2.7,78,1.4,9.5,4,,,,48.2,20.9,215.7,1017.1,26.9,14.3,,,,,2024-02-19T07:07:42,2024-02-19T17:21:58,0.33,Partially cloudy,,partly-cloudy-day,
London,2024-02-20,9.3,4.2,6.7,0,0,0.6,2.7,76.6,1.2,0,0,,,0,57.6,21.6,206.5,1016.2,21.9,14.6,,,,,2024-02-20T07:05:42,2024-02-20T17:23:47,0.36,Partially cloudy,,partly-cloudy-day,
London,2024-02-21,9.9,4.6,7.1,0,0,0.8,2.9,75.5,1.2,0,0,,,,47.9,22,187.8,1016.6,24.2,15.3,,,,,2024-02-21T07:03:40,2024-02-21T17:25:35,0.4,Partially cloudy,,partly-cloudy-day,
London,2024-02-22,9.3,4.9,6.9,0,0,1.1,2.6,75.1,1.6,0,0,,,1,55.8,25.2,176.7,1015.1,26.8,16.6,,,,,2024-02-22T07:01:38,2024-02-22T17:27:24,0.43,Partially cloudy,,partly-cloudy-day,
London,2024-02-23,9.3,4.8,7,0,0,0.9,2.5,74.1,1.6,4.8,2,,,,66.2,23.4,198.7,1014.5,26,17.4,,,,,2024-02-23T06:59:35,2024-02-23T17:29:12,0.46,Partially cloudy,,partly-cloudy-day,
London,2024-02-24,9.9,4.7,7,0,0,1.1,2.5,74.3,1,0,0,,,,58,19.8,188.9,1015.5,29.4,15.5,,,,,2024-02-24T06:57:30,2024-02-24T17:30:59,0.5,Partially cloudy,,partly-cloudy-day,
London,2024-02-25,9.6,4.4,6.9,0,0,1.2,2.1,72.8,2.6,0,0,,,,49,21.6,207.3,1016.2,25.3,16.5,,,,,2024-02-25T06:55:25,2024-02-25T17:32:47,0.53,Partially cloudy,,partly-cloudy-day,
London,2024-02-26,10.2,4.5,7.3,0,0,1.5,2.2,71.7,1.4,0,0,,,,49.7,24.1,193.2,1014.2,28.6,17.4,,,,,2024-02-26T06:53:19,2024-02-26T17:34:34,0.57,Partially cloudy,,partly-cloudy-day,
London,2024-02-27,9.5,4.2,6.7,0,0,1.6,2.2,74.1,2.4,0,0,,,,43.6,22,200.3,1012.4,27.8,17.8,,,,,2024-02-27T06:51:12,2024-02-27T17:36:21,0.6,Partially cloudy,,partly-cloudy-day,
London,2024-02-28,8.6,4.2,6.2,0,0,0.4,2.1,75.8,2.3,4.8,2,,,2.3,44.3,24.1,187.6,1010.3,27.4,16.5,,,,,2024-02-28T06:49:04,2024-02-28T17:38:08,0.63,Partially cloudy,,partly-cloudy-day,
London,2024-02-29,8.6,4.2,6.2,0,0,0.4,2.1,75.8,2.3,4.8,2,,,2.3,44.3,24.1,187.6,1010.3,27.4,16.5,,,,,2024-02-29T06:46:56,2024-02-29T17:39:54,0.67,Partially cloudy,,partly-cloudy-day,
London,2024-03-01,9.3,4.3,6.6,0,0,0.5,2.2,74.5,2,0,0,,,1,59.8,24.1,212.1,1011.9,23.3,15.9,,,,,2024-03-01T06:44:46,2024-03-01T17:41:40,0.7,Partially cloudy,,partly-cloudy-day,
London,2024-03-02,9.1,3.4,6.1,0,0,0.1,1.4,73.4,0.8,4.8,2,,,1.2,62.3,24.8,195.5,1011.3,24.2,16.4,,,,,2024-03-02T06:42:36,2024-03-02T17:43:26,0.73,Partially cloudy,,partly-cloudy-day,
